landkreis,lat,lon
Bodenseekreis,47.718269899999996,9.389
Bodenseekreis,47.76668,9.167689999999999
Bodenseekreis,47.7690335,9.1686459
Bodenseekreis,47.8093999,9.170819999999999
Bodenseekreis,47.67344,9.5909
Bodenseekreis,47.65429,9.47563
Bodenseekreis,47.77499,9.20251
Bodenseekreis,47.67329,9.59108
Bodenseekreis,47.78237,9.39066
Bodenseekreis,47.66989,9.58809
Bodenseekreis,47.67179,9.58935
Bodenseekreis,47.59858,9.54482
Bodenseekreis,47.6894,9.55916
Bodenseekreis,47.79759,9.09644
Bodenseekreis,47.66989,9.58809
Bodenseekreis,47.6721,9.43182
Bodenseekreis,47.77596,9.15279
Bodenseekreis,47.63758,9.63363
Bodenseekreis,47.77649,9.28909
Bodenseekreis,47.697159899999996,9.2710899
Bodenseekreis,47.65735,9.70669
Bodenseekreis,47.8096,9.16831
Bodenseekreis,47.69335,9.39955
Bodenseekreis,47.72056,9.38713
Bodenseekreis,47.651269899999996,9.48138
Bodenseekreis,47.6709,9.5907
Bodenseekreis,47.73015,9.34995
Bodenseekreis,47.73035,9.35018
Bodenseekreis,47.70344,9.550649900000002
Bodenseekreis,47.67027,9.47503
Bodenseekreis,47.70491,9.27132
Bodenseekreis,47.77685,9.289489999999999
Bodenseekreis,47.659059899999995,9.48465
Bodenseekreis,47.6505,9.48198
Bodenseekreis,47.65936,9.4842099
Bodenseekreis,47.65896,9.48414
Bodenseekreis,47.69693,9.27125
Bodenseekreis,47.65218,9.4686
Bodenseekreis,47.78141,9.390939999999999
Bodenseekreis,47.60184,9.55211
Bodenseekreis,47.69693,9.27125
Bodenseekreis,47.69437,9.2725899
Bodenseekreis,47.76818,9.15568
Bodenseekreis,47.65583,9.48091
Bodenseekreis,47.65866,9.4549299
Bodenseekreis,47.5916,9.60018
Bodenseekreis,47.72473,9.46607
Bodenseekreis,47.65565,9.4822399
Bodenseekreis,47.67555,9.31568
Bodenseekreis,47.77685,9.289489999999999
Bodenseekreis,47.73332,9.2429
Breisgau-Hochschwarzwald,48.05089,7.683269999999999
Breisgau-Hochschwarzwald,47.80353,7.62748
Breisgau-Hochschwarzwald,47.96335,7.954860000000001
Breisgau-Hochschwarzwald,47.94963,8.26165
Breisgau-Hochschwarzwald,47.9201,7.70515
Breisgau-Hochschwarzwald,47.95766,7.70765
Breisgau-Hochschwarzwald,47.965959999999995,7.9534199999999995
Breisgau-Hochschwarzwald,47.96607,7.95545
Breisgau-Hochschwarzwald,47.855109999999996,7.785769999999999
Breisgau-Hochschwarzwald,47.80851,7.6281
Breisgau-Hochschwarzwald,47.79869,7.67241
Breisgau-Hochschwarzwald,47.9335499,7.62391
Breisgau-Hochschwarzwald,47.9335499,7.62391
Breisgau-Hochschwarzwald,48.048629999999996,7.783860000000001
Breisgau-Hochschwarzwald,47.96465,7.826789999999999
Breisgau-Hochschwarzwald,48.032140000000005,7.58161
Breisgau-Hochschwarzwald,48.0438,7.642289999999999
Breisgau-Hochschwarzwald,47.91749,7.698010000000001
Breisgau-Hochschwarzwald,47.91252,8.21463
Breisgau-Hochschwarzwald,48.04937,7.941260000000001
Breisgau-Hochschwarzwald,47.80688,7.65292
Breisgau-Hochschwarzwald,48.02994,7.76682
Breisgau-Hochschwarzwald,47.81449,7.55963
Breisgau-Hochschwarzwald,48.04318,7.867999999999999
Breisgau-Hochschwarzwald,48.02697,7.588439999999999
Breisgau-Hochschwarzwald,47.919593299999995,7.6983243
Breisgau-Hochschwarzwald,47.80193,7.67345
Breisgau-Hochschwarzwald,47.9711799,7.826630000000001
Breisgau-Hochschwarzwald,48.08882,7.6319300000000005
Breisgau-Hochschwarzwald,48.04273,7.86791
Breisgau-Hochschwarzwald,47.965759999999996,7.955260000000001
Breisgau-Hochschwarzwald,47.8814,7.7340100000000005
Breisgau-Hochschwarzwald,47.87735,7.65596
Breisgau-Hochschwarzwald,47.8733,7.6599699999999995
Breisgau-Hochschwarzwald,47.91992,7.705189999999999
Breisgau-Hochschwarzwald,47.81927,8.176039999999999
Breisgau-Hochschwarzwald,48.05055,7.72474
Breisgau-Hochschwarzwald,47.97265,7.8292399999999995
Breisgau-Hochschwarzwald,48.03187,7.586469999999999
Breisgau-Hochschwarzwald,47.803940000000004,7.67553
Breisgau-Hochschwarzwald,48.0897,7.6331
Breisgau-Hochschwarzwald,48.00714,8.09131
Breisgau-Hochschwarzwald,47.808609999999994,7.62708
Breisgau-Hochschwarzwald,48.04562,7.86464
Breisgau-Hochschwarzwald,47.81118,7.635110000000001
Breisgau-Hochschwarzwald,48.02895,7.584060000000001
Breisgau-Hochschwarzwald,47.80907,7.62369
Breisgau-Hochschwarzwald,47.789589899999996,7.595280000000001
Breisgau-Hochschwarzwald,47.91752,7.6982800000000005
Breisgau-Hochschwarzwald,48.03165,7.7685699999999995
Breisgau-Hochschwarzwald,48.01809,7.6862699999999995
Breisgau-Hochschwarzwald,47.86538,8.2102
Breisgau-Hochschwarzwald,47.88324,8.34465
Breisgau-Hochschwarzwald,47.883829999999996,7.730919999999999
Breisgau-Hochschwarzwald,47.961259999999996,8.008469999999999
Breisgau-Hochschwarzwald,47.96607,7.95545
Breisgau-Hochschwarzwald,47.80907,7.62369
Breisgau-Hochschwarzwald,48.04636,7.784860000000001
Breisgau-Hochschwarzwald,47.872240000000005,7.6600600000000005
Breisgau-Hochschwarzwald,47.955419899999995,7.76881
Breisgau-Hochschwarzwald,47.93848,7.75445
Breisgau-Hochschwarzwald,48.02892,7.584289999999999
Breisgau-Hochschwarzwald,47.93916,7.6889899999999995
Breisgau-Hochschwarzwald,47.9123,7.697089999999999
Breisgau-Hochschwarzwald,47.93932,8.077539999999999
Breisgau-Hochschwarzwald,47.80851,7.6281
Breisgau-Hochschwarzwald,47.87184,7.65866
Breisgau-Hochschwarzwald,47.8835,7.730010000000001
Breisgau-Hochschwarzwald,47.91705,7.69981
Breisgau-Hochschwarzwald,47.9568,7.7515600000000004
Breisgau-Hochschwarzwald,47.96608,7.82724
Breisgau-Hochschwarzwald,48.07183,7.71948
Breisgau-Hochschwarzwald,47.868609899999996,8.20147
Breisgau-Hochschwarzwald,47.806740000000005,7.6251
Breisgau-Hochschwarzwald,47.919059999999995,7.74644
Breisgau-Hochschwarzwald,47.85457,7.694
Breisgau-Hochschwarzwald,48.0434,7.8693
Breisgau-Hochschwarzwald,47.88286,8.3435
Breisgau-Hochschwarzwald,47.933209999999995,7.95212
Breisgau-Hochschwarzwald,48.02908,7.58356
Breisgau-Hochschwarzwald,47.90687,8.10427
Breisgau-Hochschwarzwald,47.91749,7.698010000000001
Breisgau-Hochschwarzwald,47.856390000000005,7.770969999999999
Breisgau-Hochschwarzwald,48.01485,8.03694
Breisgau-Hochschwarzwald,47.983909999999995,7.9664
Breisgau-Hochschwarzwald,47.88264,7.7312899999999996
Breisgau-Hochschwarzwald,47.814820000000005,7.562760000000001
Breisgau-Hochschwarzwald,48.04293,7.867389999999999
Breisgau-Hochschwarzwald,48.092859999999995,7.743339999999999
Breisgau-Hochschwarzwald,48.028859999999995,7.584569999999999
Breisgau-Hochschwarzwald,48.03187,7.586469999999999
Breisgau-Hochschwarzwald,47.814609999999995,7.56142
Breisgau-Hochschwarzwald,47.92239,7.73768
Breisgau-Hochschwarzwald,47.96608,7.82724
Breisgau-Hochschwarzwald,47.88431,7.72956
Breisgau-Hochschwarzwald,47.88825,7.6585
Breisgau-Hochschwarzwald,47.9201,7.70515
Breisgau-Hochschwarzwald,48.06152,7.77877
Breisgau-Hochschwarzwald,48.07092,7.801310000000001
Breisgau-Hochschwarzwald,48.03228,7.76162
Breisgau-Hochschwarzwald,47.91062,7.71033
Breisgau-Hochschwarzwald,48.10487,7.63075
Breisgau-Hochschwarzwald,47.91666,8.25579
Breisgau-Hochschwarzwald,47.982040000000005,7.963310000000001
Breisgau-Hochschwarzwald,48.01572,8.034139999999999
Breisgau-Hochschwarzwald,47.90271,8.112119999999999
Breisgau-Hochschwarzwald,47.806740000000005,7.6251
Breisgau-Hochschwarzwald,47.88836,7.72145
Breisgau-Hochschwarzwald,48.07027,7.71984
Breisgau-Hochschwarzwald,47.806740000000005,7.6251
Breisgau-Hochschwarzwald,47.80851,7.6281
Breisgau-Hochschwarzwald,47.9566,7.75622
Breisgau-Hochschwarzwald,47.9635,7.95378
Breisgau-Hochschwarzwald,47.923190000000005,7.7947
Breisgau-Hochschwarzwald,47.8284499,7.671
Breisgau-Hochschwarzwald,47.884170000000005,7.73071
Breisgau-Hochschwarzwald,47.90115,8.15201
Breisgau-Hochschwarzwald,47.91987,7.73296
Breisgau-Hochschwarzwald,47.91811,7.7027600000000005
Breisgau-Hochschwarzwald,47.96552,7.98082
Breisgau-Hochschwarzwald,47.84278,7.70436
Breisgau-Hochschwarzwald,47.82115,7.56725
Breisgau-Hochschwarzwald,48.0570499,7.78625
Breisgau-Hochschwarzwald,48.0964,7.745480000000001
Breisgau-Hochschwarzwald,47.812940000000005,7.56162
Breisgau-Hochschwarzwald,48.04293,7.867389999999999
Breisgau-Hochschwarzwald,48.04251,7.868860000000001
Breisgau-Hochschwarzwald,47.98369,7.6703
Breisgau-Hochschwarzwald,47.9635,7.95378
Breisgau-Hochschwarzwald,47.91005,8.2133
Breisgau-Hochschwarzwald,48.04314,7.64743
Breisgau-Hochschwarzwald,47.96563,7.8254600000000005
Breisgau-Hochschwarzwald,47.9574799,7.66705
Breisgau-Hochschwarzwald,47.83205,7.66904
Breisgau-Hochschwarzwald,47.91195,8.21461
Breisgau-Hochschwarzwald,47.847969899999995,7.63524
Breisgau-Hochschwarzwald,48.044740000000004,7.64697
Breisgau-Hochschwarzwald,47.932970000000005,7.80925
Breisgau-Hochschwarzwald,47.813309999999994,7.56195
Breisgau-Hochschwarzwald,47.91278,8.21428
Breisgau-Hochschwarzwald,47.982009999999995,7.95913
Breisgau-Hochschwarzwald,47.80277,7.678730000000001
Breisgau-Hochschwarzwald,47.9568,7.7515600000000004
Breisgau-Hochschwarzwald,47.919593299999995,7.6983243
Breisgau-Hochschwarzwald,48.07183,7.71948
Breisgau-Hochschwarzwald,47.96543,7.82781
Breisgau-Hochschwarzwald,47.905570000000004,8.106010000000001
Breisgau-Hochschwarzwald,48.05952,7.77383
Breisgau-Hochschwarzwald,47.91062,7.71033
Breisgau-Hochschwarzwald,47.85626,8.11151
Breisgau-Hochschwarzwald,47.882979999999996,8.343589999999999
Böblingen,48.63792,9.12673
Böblingen,48.63666,9.013
Böblingen,48.71028,9.00177
Böblingen,48.68633,9.00736
Böblingen,48.799,9.00968
Böblingen,48.71334,9.00018
Böblingen,48.75108,8.87336
Böblingen,48.64217,8.89938
Böblingen,48.568709999999996,8.78172
Böblingen,48.68395,9.01417
Böblingen,48.66125,9.060260000000001
Böblingen,48.59479,8.870619999999999
Böblingen,48.67703,9.00323
Böblingen,48.750240000000005,8.87235
Böblingen,48.5946799,8.869660000000001
Böblingen,48.68588,9.01604
Böblingen,48.59491,8.86933
Böblingen,48.688359999999996,9.00269
Böblingen,48.59494,8.86975
Böblingen,48.642109999999995,8.895710000000001
Böblingen,48.68584,9.0227299
Böblingen,48.595059899999995,8.86707
Böblingen,48.80822,8.94445
Böblingen,48.68593,9.01633
Böblingen,48.70803,9.03449
Böblingen,48.79742,9.006680000000001
Böblingen,48.57614,8.87792
Böblingen,48.83728,8.91418
Böblingen,48.5766,8.77496
Böblingen,48.64607,8.84322
Böblingen,48.59107,8.86823
Böblingen,48.63677,8.89831
Böblingen,48.67199,9.01361
Böblingen,48.59433,8.871939999999999
Böblingen,48.7891,8.96165
Böblingen,48.63862,9.012
Böblingen,48.74228,8.86351
Böblingen,48.79351,9.00497
Böblingen,48.52138,8.83301
Böblingen,48.65914,8.94107
Böblingen,48.768809999999995,8.85193
Böblingen,48.665890000000005,9.11919
Böblingen,48.80927,8.94612
Böblingen,48.68005,9.00437
Böblingen,48.68708,9.007769999999999
Böblingen,48.84717,8.9305
Böblingen,48.7093,9.0068
Böblingen,48.6961299,8.93342
Böblingen,48.59538,8.87032
Böblingen,48.699670000000005,9.01656
Böblingen,48.75022,8.870519999999999
Böblingen,48.64195,8.9013
Böblingen,48.79159,9.012089999999999
Böblingen,48.669289899999995,9.005360000000001
Böblingen,48.79695,9.0116
Böblingen,48.74045,8.9631399
Böblingen,48.69976,9.01625
Böblingen,48.70642,9.0047
Böblingen,48.764759999999995,8.98695
Böblingen,48.70855,9.00603
Böblingen,48.796459999999996,9.02224
Böblingen,48.76898,8.93518
Böblingen,48.723059899999996,8.96492
Böblingen,48.63987,9.13898
Böblingen,48.59523,8.87925
Böblingen,48.6785799,8.89964
Böblingen,48.69193,8.94806
Böblingen,48.640209999999996,9.01154
Böblingen,48.59494,8.86975
Böblingen,48.59364,8.863560000000001
Böblingen,48.80213,9.01623
Böblingen,48.658640000000005,8.941649900000002
Böblingen,48.67801,8.89794
Böblingen,48.796819899999996,9.01083
Böblingen,48.6246,8.8317599
Böblingen,48.68435,9.01267
Böblingen,48.70766,9.0015
Böblingen,48.74041,8.96218
Böblingen,48.68600000000001,9.01534
Böblingen,48.725770000000004,9.01089
Böblingen,48.68138,9.005189999999999
Böblingen,48.52146,8.833039999999999
Böblingen,48.71443,8.90775
Böblingen,48.7059,9.00065
Böblingen,48.709590000000006,9.00408
Böblingen,48.66131,9.119769999999999
Böblingen,48.768809999999995,8.85193
Böblingen,48.56322,8.846589999999999
Böblingen,48.81685,9.01881
Böblingen,48.6849,9.01448
Böblingen,48.59364,8.863560000000001
Böblingen,48.611979999999996,8.8413299
Böblingen,48.7074,9.02427
Böblingen,48.81038,8.94002
Böblingen,48.65631,9.05832
Böblingen,48.793859999999995,9.00587
Böblingen,48.76765,8.93699
Böblingen,48.5529,8.82318
Böblingen,48.520269899999995,8.83548
Böblingen,48.70767,9.00175
Böblingen,48.621179999999995,9.05984
Böblingen,48.7074,9.001339999999999
Böblingen,48.72367,8.98587
Böblingen,48.67458,8.99613
Böblingen,48.79507,9.0102
Böblingen,48.72594,9.006449900000002
Böblingen,48.65834,9.06065
Böblingen,48.60731,8.858080000000001
Böblingen,48.68381,9.01425
Böblingen,48.76465,8.9362
Böblingen,48.59523,8.87925
Böblingen,48.80149,9.0149
Böblingen,48.768840000000004,8.93525
Böblingen,48.816390000000006,9.01619
Böblingen,48.72384,8.965060000000001
Böblingen,48.62271,8.89177
Böblingen,48.680459899999995,9.00651
Böblingen,48.62565,8.97137
Böblingen,48.5957,8.86164
Böblingen,48.64148,9.01145
Böblingen,48.717859999999995,9.0007
Böblingen,48.80213,9.01623
Böblingen,48.7706,8.93399
Böblingen,48.62066,9.05885
Böblingen,48.63711,9.12993
Böblingen,48.65188,8.82313
Böblingen,48.773539899999996,8.90281
Böblingen,48.595259999999996,8.8724399
Böblingen,48.72129,8.96418
Böblingen,48.6298,8.993969900000002
Böblingen,48.70854,9.00308
Böblingen,48.71148,8.99883
Böblingen,48.72249,8.97064
Böblingen,48.63678,9.129389999999999
Böblingen,48.74007,8.96252
Böblingen,48.62238,9.05156
Böblingen,48.72249,8.97064
Böblingen,48.57667,8.92281
Böblingen,48.688359999999996,9.00269
Böblingen,48.796620000000004,9.010010000000001
Böblingen,48.675759899999996,9.00217
Böblingen,48.693259999999995,8.96079
Böblingen,48.688359999999996,9.00269
Böblingen,48.70754,9.00217
Böblingen,48.728190000000005,9.00887
Böblingen,48.68074,8.86745
Böblingen,48.71031,9.00227
Böblingen,48.70685,9.00425
Böblingen,48.787040000000005,9.02185
Böblingen,48.84749,8.926160000000001
Böblingen,48.72468,8.892380000000001
Böblingen,48.764759999999995,8.98695
Böblingen,48.594390000000004,8.87551
Böblingen,48.71443,8.90775
Böblingen,48.659239899999996,8.94018
Böblingen,48.808369899999995,8.9464
Böblingen,48.749970000000005,8.872019900000002
Calw,48.54941,8.72441
Calw,48.54856,8.72419
Calw,48.58359,8.67967
Calw,48.523919899999996,8.64984
Calw,48.71329,8.7212
Calw,48.69611,8.76955
